series_id,series_name,hit,imdb,series_image_url
251112,چاله,94,8.9,https://www.namava.ir/Content/Upload/Images/293004c1-bcef-4c41-a9cc-bd46d331ecd2.jpg
253851,کاموی طلایی: شکار زندانیان در هوکایدو,0,6.9,https://www.namava.ir/Content/Upload/Images/001f0fa2-4cb8-427c-9ea5-56333afd2b8b.jpg
254612,خانواده خوب آمریکایی,89,6.5,https://www.namava.ir/Content/Upload/Images/e200fda9-fef5-4e66-b8a9-608b2fb911c5.jpg
254167,رویاپردازان,0,7.8,https://www.namava.ir/Content/Upload/Images/9f70da15-e976-40fc-ab36-20327ad44adc.jpg
252660,سلول ۲۱۱,71,6,https://www.namava.ir/Content/Upload/Images/44d4b750-077f-49ab-891f-ea0ca1d3ba3f.jpg
220547,ژن وی,88,7.7,https://www.namava.ir/Content/Upload/Images/d9d823e8-bcf5-4316-bf34-608609016923.jpg
256235,آینه سیاه,82,8.7,https://www.namava.ir/Content/Upload/Images/63560a14-7c50-412d-9344-5bcd3c0500bf.jpg
251434,سن پیر,0,6.9,https://www.namava.ir/Content/Upload/Images/432bd61c-c573-4d0c-b519-a303b4d9a8d2.jpg
253507,عوارض جانبی شایع,80,8.6,https://www.namava.ir/Content/Upload/Images/72acb199-7143-4131-9b66-278ff6eb4b3f.jpg
254197,زوکی از سیاره روبی,82,8,https://www.namava.ir/Content/Upload/Images/2770d1cf-3835-48e0-b7c8-24fe56eddf63.jpg
253697,آنتونی پوروسکی: هیچی مزه خونه رو نمیده,82,7.5,https://www.namava.ir/Content/Upload/Images/de6b4cb0-a61b-4856-990a-7c99a68754ea.jpg
246136,خانواده انتخابی,97,8.2,https://www.namava.ir/Content/Upload/Images/bb996275-15d0-41e4-82d0-f0d53eb04490.jpg
253787,ویردی,65,6.5,https://www.namava.ir/Content/Upload/Images/dcc87680-ddf0-4810-ba5d-ac79fd41fbbd.jpg
255698,ملکه تاج گذار,86,7.8,https://www.namava.ir/Content/Upload/Images/4cd7065d-5268-4632-936b-b5daa47fada8.jpg
255655,ماجراجویی های دیلن در وقت بازی,67,8.1,https://www.namava.ir/Content/Upload/Images/736ce51d-580e-4b85-9358-9cf334383859.jpg
28471,ماجراجویی در پاریس,90,7.5,https://www.namava.ir/Content/Upload/Images/c5707628-4f9c-44c0-ac58-060af6518d1e.jpg
104493,جادو رو اضافه کن: شهر اسرارآمیز,93,7.3,https://www.namava.ir/Content/Upload/Images/f75b902e-ea6c-46e2-92fd-539c4079038e.jpg
197619,پونی کوچولوی من: خودی نشان بده,91,6.0,https://www.namava.ir/Content/Upload/Images/4eaa8304-e4b3-4bf0-b009-4558d23ad681.jpg
86441,ریک و مورتی,94,9,https://www.namava.ir/Content/Upload/Images/b272aba5-65e4-4c02-9ff8-83d5e0fce8fd.jpg
16944,آبشار جاذبه,95,8.9,https://www.namava.ir/Content/Upload/Images/e503592a-ec6f-4240-9ded-569548cfbefc.jpg
255517,قتل های اوره,90,6.7,https://www.namava.ir/Content/Upload/Images/aba52529-8158-4a70-9ed0-9c3e7cf35287.jpg
255218,چاقوی بی قرار,79,7.5,https://www.namava.ir/Content/Upload/Images/a9c6930e-4305-4779-a4af-fbe8efd10ad0.jpg
251859,سقوط کرده,73,6.6,https://www.namava.ir/Content/Upload/Images/37189f92-bf97-4108-a827-6310c3e4becc.jpg
250137,موسیقی متن فیلم افسونگر شرور: سردسته اهریمنان,0,6.6,https://www.namava.ir/Content/Upload/Images/3f424177-8fec-4462-a6ee-0b58999c622b.jpg
252190,سیاره عجیب,0,None,https://www.namava.ir/Content/Upload/Images/b4d08dbe-c959-426e-973a-48f461029aae.jpg
253304,پلیس خوب پلیس بد,76,6.8,https://www.namava.ir/Content/Upload/Images/e5ef4bda-34e1-4857-a684-8cd601ab10a2.jpg
255374,مسیری باریک به ژرفای شمال,67,7.2,https://www.namava.ir/Content/Upload/Images/b631ab21-0e16-4b38-9239-beaeba0d54e4.jpg
250013,موسیقی متن سریال بازی مرکب,75,8,https://www.namava.ir/Content/Upload/Images/0dd7bb06-5c2d-4d3b-ab08-b654aeecb167.jpg
239355,آریل,73,4,https://www.namava.ir/Content/Upload/Images/325ce1ed-c7b4-4de1-9a79-91e0be0496b8.jpg
255325,کاساندرا,75,6.7,https://www.namava.ir/Content/Upload/Images/9b202cf4-d462-4f84-9749-7c2e89bf73d1.jpg
248765,چراغ فروشی,92,7.8,https://www.namava.ir/Content/Upload/Images/f4035d55-24fb-4600-9709-aa73cd1a71d0.jpg
251682,هدف اصلی,0,6.5,https://www.namava.ir/Content/Upload/Images/27b6b33e-d9f0-4e84-94b5-69bed979b033.jpg
254971,دوستان و همسایه‌ های شما,92,7.7,https://www.namava.ir/Content/Upload/Images/65305160-5b4d-4abd-aa9d-6eee865506e2.jpg
254288,از ناباوری تا ایمان: لیورپول دوران کلوپ,88,8.6,https://www.namava.ir/Content/Upload/Images/6e0dbc38-c9f0-4b3b-9aac-e6b909e308d7.jpg
254765,اقامتگاه,89,7.8,https://www.namava.ir/Content/Upload/Images/616b372a-96e7-4451-920d-9b1f266c10b3.jpg
254779,سالیوان دریانورد,72,None,https://www.namava.ir/Content/Upload/Images/de6df205-8f13-4dae-bec2-80693e50f745.jpg
254824,توله های پشمالو,0,4.6,https://www.namava.ir/Content/Upload/Images/41ff71b3-a3af-4f92-9363-383a0c876a75.jpg
254746,زندگی پنهان حیوانات,90,8.4,https://www.namava.ir/Content/Upload/Images/b5169d7e-7bfd-4087-abea-1d6256e6f3c4.jpg
254264,رئال مادرید: چگونه عاشقت نباشم,93,8.1,https://www.namava.ir/Content/Upload/Images/53b77244-0496-43e5-892c-d99c1d954cc9.jpg
250134,موسیقی متن فیلم افسونگر شرور,0,6.9,https://www.namava.ir/Content/Upload/Images/3fcc8bef-8bb7-4460-a47b-2a235cad8bdf.jpg
250100,موسیقی متن فیلم چلنجرز,0,7,https://www.namava.ir/Content/Upload/Images/9c280878-11d0-4368-bd6d-57d70dae707c.jpg
251100,قلب های سیاه,92,7.7,https://www.namava.ir/Content/Upload/Images/e6f9e32b-b332-49f1-ac12-d8dc67632320.jpg
236981,والدین نسبتا عجیب: آرزوی تازه ,78,6.9,https://www.namava.ir/Content/Upload/Images/b38ba97b-ea24-426b-a529-424cedce2884.jpg
252794,دایناسورهای پر سر و صدا,72,7.6,https://www.namava.ir/Content/Upload/Images/fbd5a34a-675f-4415-93dd-f2d0a7a8dd00.jpg
251077,دختر جنگجوی شکست ناپذیر,84,7.4,https://www.namava.ir/Content/Upload/Images/77f75d8c-a3ed-4350-82f3-4b08ae47f431.jpg
243511,پسر پر دردسر,83,7.3,https://www.namava.ir/Content/Upload/Images/1012a0dd-aacd-4fa8-bc27-bdbc18f27d00.jpg
245139,دراگون بال شرور,92,7.9,https://www.namava.ir/Content/Upload/Images/d1d63f08-5835-414a-a81e-5d278b61ded8.jpg
250307,بابا لنگ دراز,92,8.1,https://www.namava.ir/Content/Upload/Images/126990f7-1feb-4da5-ba08-87a98018d268.jpg
243863,در همسایگی عشق,95,7.7,https://www.namava.ir/Content/Upload/Images/22246267-e361-4f2a-92ef-19b908be1f5c.jpg
254482,سرزمین اوباش,96,8.1,https://www.namava.ir/Content/Upload/Images/e02e4fe2-8c1b-43d6-a6f0-695be1cc46f7.jpg
238248,پرندگان خشمگین: جزیره رازآلود,83,8,https://www.namava.ir/Content/Upload/Images/5c7b55e6-f07d-4616-b2ef-45b2c3793465.jpg
251579,مرد عنکبوتی: دوست خوب محله,90,7.4,https://www.namava.ir/Content/Upload/Images/f49f9ada-5ee6-48f7-b4d5-79e59c61ef37.jpg
254143,گروه مطالعه,95,8.3,https://www.namava.ir/Content/Upload/Images/d1a75b51-9a37-41f2-bdca-8ee47423003e.jpg
253407,کنج کنج کنجکاوی,80,6.3,https://www.namava.ir/Content/Upload/Images/8a9bafe9-9640-4540-abb1-e7acf0edac13.jpg
247855,استودیو,82,7,https://www.namava.ir/Content/Upload/Images/c990aaf1-689d-4fba-8341-9a206461a0ec.jpg
248029,آقای پلانکتون,91,8.2,https://www.namava.ir/Content/Upload/Images/e45b38dc-27c0-4f4a-b630-220d95d007b2.jpg
252379,خانم آستین,92,7.4,https://www.namava.ir/Content/Upload/Images/95fc4abb-fe6e-4b93-b2f6-2c3a5b9ad736.jpg
247363,آنچه بعد از عشق می آید,84,7.9,https://www.namava.ir/Content/Upload/Images/f53e79df-d730-40c8-976f-0572f56c5f41.jpg
248822,پنج بچه و شنی,0,6.9,https://www.namava.ir/Content/Upload/Images/944bbaed-6c28-4e7e-97b8-36168ac32dfd.jpg
250310,مرد عنکبوتی نهایی,89,7.2,https://www.namava.ir/Content/Upload/Images/53f209c5-6c52-48df-85b9-8b8e16b55abb.jpg
251814,کد تروما: قهرمانان در آماده‌ باش,96,8.4,https://www.namava.ir/Content/Upload/Images/7edd64e5-d8bd-489e-a942-f078a39a0e85.jpg
254356,نه جسد در سردخانه مکزیکی,86,6.4,https://www.namava.ir/Content/Upload/Images/284b1052-7d90-4b93-8807-9a62a6fa7739.jpg
254348,نوجوانی,80,8.1,https://www.namava.ir/Content/Upload/Images/e2e6bf4b-b77b-40d5-bfbd-0feb2ced5e4f.jpg
242099,جومونگ,82,8.1,https://www.namava.ir/Content/Upload/Images/f5ae7362-427d-4a11-b4cb-e18aefc240da.jpg
243991,قاضی جهنمی,95,7.8,https://www.namava.ir/Content/Upload/Images/4fee2e1f-e097-4390-8fcc-31f1a29174c9.jpg
253956,دزد مواد,77,7.6,https://www.namava.ir/Content/Upload/Images/14cc1b8f-dc52-4c96-a69a-8f81363a9cd9.jpg
253758,الکلاسیکو,90,None,https://www.namava.ir/Content/Upload/Images/6308f974-8c37-4111-9594-c9b968644f0a.jpg
253945,رودخانه بلند درخشان,82,7,https://www.namava.ir/Content/Upload/Images/dceeccdb-c466-4953-9aeb-74333edec9aa.jpg
254083,شهر کوچک، داستان بزرگ,0,6.1,https://www.namava.ir/Content/Upload/Images/6764d4f3-ff2f-44c4-bdf2-eb7b8bf48381.jpg
253967,اهریمن در خانواده: سقوط روبی فرانک,80,7.4,https://www.namava.ir/Content/Upload/Images/71d166e0-e745-45ec-aec3-af7922dcec1a.jpg
252104,بلیط یک‌‌ طرفه,82,None,https://www.namava.ir/Content/Upload/Images/b7aeca5c-6490-4b0d-8c8b-477605be3d29.jpg
251250,شمالی ترین نقطه,82,8,https://www.namava.ir/Content/Upload/Images/5427a855-c80b-4122-b2b8-059fb21eb3bf.jpg
250828,زندگی,90,9.1,https://www.namava.ir/Content/Upload/Images/51659c77-fef1-46f8-a865-ac0a0d5d39ed.jpg
250708,بی باک: تولد دوباره,85,8.3,https://www.namava.ir/Content/Upload/Images/29e629c6-e8db-46e8-902d-42c11ba885c5.jpg
253616,برژراک,73,6.2,https://www.namava.ir/Content/Upload/Images/b4297842-6436-4c2c-a200-1b1e43def44a.jpg
242173,مرده و دفن شده,65,5.9,https://www.namava.ir/Content/Upload/Images/9c54f6b2-3265-42a7-ba21-be521c34789e.jpg
253442,شهر مسموم,0,7.7,https://www.namava.ir/Content/Upload/Images/21371075-122c-4d96-983f-7266ef7bd8e0.jpg
252529,نجات یافتن از سقوط شاهین سیاه,80,7.5,https://www.namava.ir/Content/Upload/Images/eb9f68ef-cc76-4923-9e4a-f7602e1b8288.jpg
249534,منظومه شمسی,90,8.9,https://www.namava.ir/Content/Upload/Images/80612aba-c175-40c9-a8b7-84602f89df6c.jpg
235966,خانه واقعا پر سر و صدا,92,5.4,https://www.namava.ir/Content/Upload/Images/2643d8b3-a46c-46eb-89fe-5570cbe90270.jpg
253031,کت و شلواری ها: لس آنجلس,86,5.7,https://www.namava.ir/Content/Upload/Images/f0ab6318-500b-4c8f-a7a0-5b73166bcb59.jpg
207353,لگو دریمز,85,8.4,https://www.namava.ir/Content/Upload/Images/0a0cfa5a-d1c4-475a-9962-f147c7b63a2f.jpg
249583,اقامت در هانیانگ,90,7.7,https://www.namava.ir/Content/Upload/Images/b290cd9e-8387-4877-a9fe-24a6c71d405f.jpg
252836,هزار ضربه,85,8.1,https://www.namava.ir/Content/Upload/Images/4bf66823-e0a4-4701-b544-66cc2e042f43.jpg
252886, آنجا,0,7,https://www.namava.ir/Content/Upload/Images/2c43e3c1-6f5a-469f-8b73-b9a801a2bbb5.jpg
252870,نقشه خانوادگی,87,8.1,https://www.namava.ir/Content/Upload/Images/b0026cc4-ec90-4767-892b-94e4719af8a9.jpg
249689,روز صفر,93,7,https://www.namava.ir/Content/Upload/Images/52fca616-6ba6-48e6-b288-bdac029a56f7.jpg
250728,کارنیوال,0,8.4,https://www.namava.ir/Content/Upload/Images/10ba9c65-8d37-47d7-8d86-6ef3f5dbaba5.jpg
251522,زیردریایی روی صخره ها,0,7,https://www.namava.ir/Content/Upload/Images/6f9b06fa-c57b-4145-9dd3-cd9436396f39.jpg
252485,نیوتوپیا,88,7,https://www.namava.ir/Content/Upload/Images/d8e4c575-8929-4173-b984-2381d5a2d6f7.jpg
251479,رنگارنگ,68,None,https://www.namava.ir/Content/Upload/Images/781ff269-ba61-4990-9f73-b455373fcda0.jpg
251594,هوای تازه,80,None,https://www.namava.ir/Content/Upload/Images/89b09868-e261-4fba-8326-da17f371b171.jpg
251608,استیج,86,None,https://www.namava.ir/Content/Upload/Images/d72a1360-0f8e-4ce4-99cf-f3dd304c79a9.jpg
250463,دیو و ماه پیشونی ۲,94,None,https://www.namava.ir/Content/Upload/Images/31a2be45-bf08-4c06-af9a-06424647ec12.jpg
251675,سگ‌ های نگهبان (نسخه زبان اصلی),70,6.1,https://www.namava.ir/Content/Upload/Images/cec3f92b-aa9d-4021-b363-4efc2d80db52.jfif
250966,دیو و ماه پیشونی ۱,95,None,https://www.namava.ir/Content/Upload/Images/3305966e-5361-449f-8b87-f51c2d745cb9.jpg
251270,موسولینی: فرزند قرن,88,8.3,https://www.namava.ir/Content/Upload/Images/95003de4-3c1d-4422-93cd-b6a888cb448f.jpg
251397,خرگوش چشم سیاه,90,None,https://www.namava.ir/Content/Upload/Images/bda4312b-d664-4864-b360-24df546b6139.jpg
242259,شریک خوب,86,7.6,https://www.namava.ir/Content/Upload/Images/9055eb7e-c7e8-4dbd-9554-d6b961ca56de.jpg
250888,پیشنس,96,7.7,https://www.namava.ir/Content/Upload/Images/17f27da0-c7c1-4453-9bbd-aa2184874448.jpg
249881,موسیقی متن فیلم سپر بلا,0,6.8,https://www.namava.ir/Content/Upload/Images/2aeb3c65-53c4-442e-917a-1d52875ef579.jpg
250035,موسیقی متن فیلم درون و بیرون,0,None,https://www.namava.ir/Content/Upload/Images/a4ac32ec-fa75-4900-b2d7-d9e50da3baf4.jpg
251325,رینگو,76,None,https://www.namava.ir/Content/Upload/Images/fc9f2615-5386-4c29-8858-c61d97584663.jpg
251200,بهشت,85,8,https://www.namava.ir/Content/Upload/Images/6447b0af-3f4c-423a-a6ed-c787911a1242.jpg
12469,پیکی بلایندرها,96,8.8,https://www.namava.ir/Content/Upload/Images/81bddb3d-91d4-41b1-8a7f-329ead842315.jpg
251221,واتسون,74,5.2,https://www.namava.ir/Content/Upload/Images/06c586c4-8d25-4e3d-8864-3dd357e5aed3.jpg
247376,دنیای بارنی ,67,6.1,https://www.namava.ir/Content/Upload/Images/7eb66970-669f-4159-acca-891763676b59.jpg
250687,ریچارد رامیرز: نوارهای شبگرد,89,6.7,https://www.namava.ir/Content/Upload/Images/7fbd8931-c462-471e-b45d-4396979a72c1.jpg
250951,عاشقان گمنام,62,7,https://www.namava.ir/Content/Upload/Images/daea7bc8-4682-4b49-b52b-5389f68fbccf.jpg
251065,کشف عشق,92,8.1,https://www.namava.ir/Content/Upload/Images/15c236eb-c3ef-44cc-9d1c-4e79d9f53b47.jpg
239596,خانم شب و روز,95,7.6,https://www.namava.ir/Content/Upload/Images/30274802-69cc-409f-93f4-46960432767d.jpg
250848,کشف بزرگ,84,7.1,https://www.namava.ir/Content/Upload/Images/3eadc23b-7f16-432a-8115-b78506cc8fe4.jpg
240238,ابر دایناسور,80,8.6,https://www.namava.ir/Content/Upload/Images/d8a7d779-74c4-4acc-934b-ffaec15ebca4.jpg
250184,موسیقی متن فیلم ددپول و ولورین,78,7.6,https://www.namava.ir/Content/Upload/Images/d01a391e-98d5-440c-a740-7df6348c34f8.jpg
249743,موسیقی متن فیلم بتمن,0,7.8,https://www.namava.ir/Content/Upload/Images/33d28a6b-ec80-421c-83ee-fa348ba8d321.jpg
250696,نیمه شب با امیرحسین قیاسی,92,None,https://www.namava.ir/Content/Upload/Images/0c6bc4f8-e273-4a1a-8152-a6fda124d7cd.jpg
248563,کماندوهای هیولایی,88,7.8,https://www.namava.ir/Content/Upload/Images/2b076270-8d73-48cf-94fe-b4e52c1bd799.jpg
249910,موسیقی متن فیلم درون و بیرون ۲,0,None,https://www.namava.ir/Content/Upload/Images/61b94f8f-6494-4620-9d18-47d505c9c962.jpg
249922,ازازیل,79,None,https://www.namava.ir/Content/Upload/Images/add426b2-0a53-4361-8b61-fd6bc11fc617.jpg
245536,فصل شکار: ندای طبیعت,82,7.9,https://www.namava.ir/Content/Upload/Images/5f02109d-3819-4957-bb3f-a636d7e57ca6.jpg
249829,موسیقی متن فیلم جاودانگان,0,6.3,https://www.namava.ir/Content/Upload/Images/cf791df3-8717-49a0-bd97-1f79b951ac17.jpg
250445,تظاهر,94,7.1,https://www.namava.ir/Content/Upload/Images/8b3f0a3d-0c9a-4884-9960-b07bd3c074ef.jpg
250508,تعویض دنده,0,6.1,https://www.namava.ir/Content/Upload/Images/349832a4-6cb5-48b8-82e1-2615bde6ddfe.jpg
250489,گوش به زنگ,88,7.7,https://www.namava.ir/Content/Upload/Images/07ba7278-7dcf-4511-a74a-34cf025b5e2f.jpg
247498,نشانی از محبت,94,7.8,https://www.namava.ir/Content/Upload/Images/68fabf92-2e07-487d-81a6-f872cf4ad7dc.jpg
249239,تالار گرگ,0,6.4,https://www.namava.ir/Content/Upload/Images/9c715a15-6a03-420c-99e5-e6b59547fca2.jpg
250140,موسیقی متن فیلم کنت مونت کریستو,0,7.6,https://www.namava.ir/Content/Upload/Images/52a91fe6-572c-41eb-8f01-571fc8b3a707.jpg
243933,تولیدات رویایی,93,7.6,https://www.namava.ir/Content/Upload/Images/ce80fadf-f4a0-4f24-806a-874616a30eba.jpg
250119,موزارت: ظهور یک نابغه,93,7.1,https://www.namava.ir/Content/Upload/Images/4af58a5a-babd-4e24-a973-7e9cfef8ec25.jpg
250148,نخستین آمریکایی,93,8.2,https://www.namava.ir/Content/Upload/Images/f46a19dd-36a5-41e1-8823-8fa5e61ac0f0.jpg
249739,موسیقی متن سریال نل یاغی,0,7.4,https://www.namava.ir/Content/Upload/Images/2eca9048-569e-47a0-bfb7-05c2c6e149c9.jpg
241460,ریک و مورتی: انیمه,50,2.9,https://www.namava.ir/Content/Upload/Images/7f8c4f65-83a9-4a9e-bcef-0ce37a38cc38.jpg
242000,کتاب خوانی بلویی,73,7.8,https://www.namava.ir/Content/Upload/Images/d5dd1aea-48c8-4686-8b00-301d2bddec9a.jpg
249802,لاکربی: جستجوی حقیقت,93,8.1,https://www.namava.ir/Content/Upload/Images/f4d68df0-bff7-4736-a6a3-b716160df67c.jpg
247040,مکس و نیمچه شوالیه ها,84,7.9,https://www.namava.ir/Content/Upload/Images/889518e4-d4b6-44d1-a8fe-dae42da88ef4.jpg
249680,نامرئی,79,7,https://www.namava.ir/Content/Upload/Images/6a60a4f7-88c9-43d3-b95d-4a115c67f76c.jpg
249502,کنت مونت کریستو,92,7.8,https://www.namava.ir/Content/Upload/Images/201ad49d-4493-400c-80dd-690b42189cdd.jpg
243767,گربه های بزرگ ۲۴/۷,90,8.2,https://www.namava.ir/Content/Upload/Images/a88b1df2-0a58-4a8e-af8c-166f83ec5103.jpg
246059,موسیقی متن سریال قتل مری فاگان,0,7.4,https://www.namava.ir/Content/Upload/Images/9e990ba5-868e-4728-92c1-60be5309a2c0.jpg
249326,پرونده حل نشده: چه کسی جون بنت رمزی را کشت؟,82,6.9,https://www.namava.ir/Content/Upload/Images/4296e0a7-d87a-497e-8b56-ff95c77d77f3.jpg
248952,سونامی: مبارزه با زمان,83,8.3,https://www.namava.ir/Content/Upload/Images/e4f327a0-acac-4100-a5ad-ff4353d6f84e.jpg
249420,آسیا,86,8.6,https://www.namava.ir/Content/Upload/Images/6b606287-1626-4395-a5e9-f59bb7dc4520.jpg
249462,بازی های مستر بیست,94,5.6,https://www.namava.ir/Content/Upload/Images/0dcb5c08-dddd-4696-a5d2-0cbcde7c8af8.jpg
236656,دنیای ژوراسیک: نظریه آشوب,93,7.5,https://www.namava.ir/Content/Upload/Images/85ffbd8b-7ee8-4d36-9d0a-490bda2a1884.jpg
249084,سرقت شیرین,68,7.2,https://www.namava.ir/Content/Upload/Images/a605a855-280f-4a2a-9771-1d86ee8a44da.jpg
242057,مرحله مخفی,89,7.5,https://www.namava.ir/Content/Upload/Images/5ff4685d-f967-40bb-acc5-6e35c4ceacd1.jpg
238612,ملکه اشک ها,95,8.2,https://www.namava.ir/Content/Upload/Images/5da8a676-048f-4dd6-b6da-949f6bb3214e.jpg
249069,واقعیه یا کیکه؟! ویژه کریسمس,75,7,https://www.namava.ir/Content/Upload/Images/910f1e8f-b8a3-4d40-a03b-5deac12f55dc.jpg
249097,جهان شگفت انگیز,83,None,https://www.namava.ir/Content/Upload/Images/474514bb-c83c-42b5-8933-5961fab51eb0.jpg
243824,پتانسیل بالا,95,7.6,https://www.namava.ir/Content/Upload/Images/f7eb82e1-5b0e-4e70-9629-a23b85741d21.jpg
142128,اسب های آرام,89,8.3,https://www.namava.ir/Content/Upload/Images/82488ba0-eb9d-4176-98cd-820b41dda753.jpg
249095,اردوگاه لازلو,82,6.4,https://www.namava.ir/Content/Upload/Images/6226ce56-df22-4eea-b7ec-e66dee03233a.jpg
248650,برنامه ایلان ماسک,80,6.3,https://www.namava.ir/Content/Upload/Images/2d02786a-4f60-43af-9331-5d0d906512b1.jpg
249050,۱۹۹۲,76,5.6,https://www.namava.ir/Content/Upload/Images/edf4d138-9cde-4055-bb27-890004d3824d.jpg
248983,تو گریه نکن استانبول,77,7.7,https://www.namava.ir/Content/Upload/Images/9c939eb8-3b9b-45b1-80d3-c5349feb4da0.jpg
246879,زودیاک صحبت می کند,87,7.2,https://www.namava.ir/Content/Upload/Images/57fa1850-f7f5-4c0b-8aec-106a9340ac6d.jpg
